,reviewText,Positive,sentiment
15598,"wife got hooked game . tried 3 4 version keep returning one . clean simple , way game . audio non-intrusive , easy put note , color scheme really start grow ya .",1,"('Neutral', {'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.6808})"
15599,addicted game . love/hate relationship fact n't let cheat . ca n't figure . play time .,1,"('Neutral', {'neg': 0.131, 'neu': 0.709, 'pos': 0.16, 'compound': 0.1139})"
15600,'ve done sudoku paper year got n't enjoy . digital version fun give many different level difficulty . working since christmas still run new version .,1,"('Neutral', {'neg': 0.177, 'neu': 0.706, 'pos': 0.116, 'compound': -0.1847})"
15601,"work real enjoy playing , better working paper book , thanks al factory limited great game , several game app al factory limited",1,"('Neutral', {'neg': 0.12, 'neu': 0.41, 'pos': 0.47, 'compound': 0.9022})"
15602,game easier one played daughter ipad . love soft touch screen . 'm love challenge mind . find 'm addicted .,1,"('Good', {'neg': 0.0, 'neu': 0.446, 'pos': 0.554, 'compound': 0.9313})"
15603,find sudoku app basically favorite . prefer mind stimulating app v have.solved paperback edition . one go puzzle .,1,"('Neutral', {'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.7096})"
15604,game exactly looking ! easy play complication & amp ; add multiple number box easily without tutorial .,1,"('Neutral', {'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.807})"
15605,love sudoku puzzle one great . like one put small number block possibilities.it 's much fun play.i recommend .,1,"('Good', {'neg': 0.094, 'neu': 0.325, 'pos': 0.581, 'compound': 0.9325})"
15606,great app need brain stimulation ! hundred puzzle different level great !,1,"('Good', {'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.8684})"
15607,wonderful escape another world . utilizing brain power figure correct pattern . thanks ! ! !,1,"('Good', {'neg': 0.0, 'neu': 0.466, 'pos': 0.534, 'compound': 0.8472})"
15608,love app work letting put veritable box like paper real easy figure course great fun !,1,"('Good', {'neg': 0.0, 'neu': 0.366, 'pos': 0.634, 'compound': 0.9538})"
15609,whistle bell need . great beginner advance experienced player . love !,1,"('Good', {'neg': 0.0, 'neu': 0.449, 'pos': 0.551, 'compound': 0.8622})"
15610,"find hard put . able select level difficulty many puzzle choose , never repeat puzzle . like way software allows quick note immediately alert duplicate .",1,"('Neutral', {'neg': 0.226, 'neu': 0.689, 'pos': 0.084, 'compound': -0.4039})"
15611,suduko become top favorite one . keep entertained hour . might better one 've yet find .,1,"('Good', {'neg': 0.0, 'neu': 0.49, 'pos': 0.51, 'compound': 0.8555})"
15612,best app sudoku . would recommend highly . like allows put hit . graphic also best .,1,"('Good', {'neg': 0.0, 'neu': 0.397, 'pos': 0.603, 'compound': 0.9286})"
15613,work well everything need day planner lot handy journal enteries help,1,"('Neutral', {'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.5859})"
15614,'m looking ! ! ! ! ot need backround color writing color . plus font size . please . thanks,1,"('Neutral', {'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7482})"
15615,"ca n't tell happy get app . however , n't like pay translation preferred ( yusuf ali ) , worth . many time 'm able listen qur'an driving long distance . 's comforting .",1,"('Neutral', {'neg': 0.16, 'neu': 0.656, 'pos': 0.184, 'compound': -0.0547})"
15616,n't buy app reading review thought buying itsoooooo,1,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
15617,excellent ... simple fact ... u read listen ... eye close ... brain recording ... love .,1,"('Neutral', {'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.836})"
15618,product wonderful . free version cell phone year put pro kindle want download limited amount surah daily ( got entire quran week free want patient,1,"('Neutral', {'neg': 0.06, 'neu': 0.535, 'pos': 0.406, 'compound': 0.875})"
15619,"easy search , scroll , read set translation transliteration contains muhammad asad translation , best english translation 've come across besides abdullah yusuf ali's.the thing could make better would taj",1,"('Neutral', {'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.875})"
15620,"love application . helped lot . favorite application . audio , repetition , help memorization meaning . one ask ?",1,"('Neutral', {'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.872})"
15621,awesome application : physical qur'an availableyou trying learn new surah salatyou want compare qur'ans momentyou want hear reciter momentyou want quality qur'an mobil,1,"('Neutral', {'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.7184})"
15622,sucked 7 truth . dare terrible booooo booooo booooo terrible booooo boooooo . booooo worst game ever boooooo,0,"('Bad', {'neg': 0.52, 'neu': 0.391, 'pos': 0.09, 'compound': -0.9001})"
15623,really n't know taking forever sister going play really hope fun tired apps suck hope cool u luck,1,"('Good', {'neg': 0.185, 'neu': 0.275, 'pos': 0.54, 'compound': 0.891})"
15624,one get wast ur time ! : p ya n't get please weird dare stupid !,0,"('Neutral', {'neg': 0.361, 'neu': 0.547, 'pos': 0.092, 'compound': -0.6628})"
15625,"'s great get news free ! keep news home , compare neighboring town news , world .",1,"('Neutral', {'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.8268})"
15626,"seems like 's every single newspaper world listed . newspaper , magazine info site listed .",1,"('Neutral', {'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612})"
15627,great read paper n offline adjust text awesome love best app ever easy use,1,"('Good', {'neg': 0.054, 'neu': 0.25, 'pos': 0.696, 'compound': 0.9638})"
15628,wonderful read newspaper magazine different part world . interesting read news .,1,"('Neutral', {'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.7506})"
15629,love app . easy use . go everyday . son-in-law love magazine easy access sport news.l,1,"('Good', {'neg': 0.0, 'neu': 0.388, 'pos': 0.612, 'compound': 0.9349})"
15630,like hat read news around world well local little rag come month .,1,"('Neutral', {'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.5574})"
15631,"access local newspaper wonderful . , able stay current up-to-date locality lived , speak friend relative still live , idea 's going",1,"('Neutral', {'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.7845})"
15632,found app great source paper readi like washington post find better kindle page given wp app kindle . thank ..,1,"('Neutral', {'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.9186})"
15633,'m still getting used app far quite pleased straight forward intuitive ease use . addition learning news excellent language learning resource . translation option included via option key,1,"('Neutral', {'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.8903})"
15634,"app pestered demand rate , , done . rating !",0,"('Neutral', {'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.2003})"
15635,great way get news fast ! would recommend app want quick way read news .,1,"('Neutral', {'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.8016})"
15636,"flexible , comprehensive .... cover world . link flawless . unequaled variety ... news junky ' dream app . highly recommended , especially like sound bite news",1,"('Good', {'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.9161})"
15637,news junkie really enjoy selection sorces vice . enjoy surfing story must limit time app would never get anything else done . like reading news love app . goo,1,"('Neutral', {'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.9285})"
15638,"assume , read news state . actually got read going back home .",1,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
15639,"great little app come handy global news event come . pull country event happens , pull local paper website read local source . app support saving favorite paper",1,"('Neutral', {'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.8689})"
15640,"news want , even search internet without actually going internet !",1,"('Neutral', {'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.1511})"
15641,"way ! browsing news necessary fun -- work play -- app facilitates entertains problem , far , pantech element tablet . remove app icon keep working well switch using",1,"('Neutral', {'neg': 0.079, 'neu': 0.585, 'pos': 0.336, 'compound': 0.8313})"
15642,thanks devs free-ness . consolidates lot paper around world . look great kindle fire .,1,"('Neutral', {'neg': 0.13, 'neu': 0.489, 'pos': 0.38, 'compound': 0.6808})"
15643,"people know : know & quot ; love great news & quot ; , feel far 11 & quot ; must apps & quot ; , 11th ! ! . love apps news solid , , 's option today , perfect ! . w",1,"('Neutral', {'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.9622})"
15644,"get newspaper list news organization website . waste space , n't bother .",0,"('Neutral', {'neg': 0.218, 'neu': 0.623, 'pos': 0.159, 'compound': -0.1935})"
15645,app great . enjoy using get free news resource . go information . keep good work .,1,"('Good', {'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.926})"
15646,"found link paper like read . 10 - mix large paper , hometown college town paper , asian paper enjoy reading . go one spot read . thanks !",1,"('Neutral', {'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.8356})"
15647,"ok first local paper check give error. & quot ; 404 error ! & rsquo ; sorry page requested could found . url link may changed expired . return homepage , please click here.or click header top. & quot ; ne",0,"('Neutral', {'neg': 0.183, 'neu': 0.653, 'pos': 0.165, 'compound': -0.1759})"
15648,like magazine reading app well . nice selection ... hope list grows . would nice add areader view text view larger font .,1,"('Neutral', {'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.9022})"
15649,great app im able look local classified minute ! easy find paper 're looking city title .,1,"('Neutral', {'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.807})"
15650,made primary source reading news .... excellent way read many local paper within app around country around world . easy navigate find newspaper interest categorizing location .,1,"('Neutral', {'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.8625})"
15651,"app better paper 's custom apps viewing on-line newspaper . fun productive find new favorite , say vacation trip . search world find newspaper . thanks !",1,"('Neutral', {'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.908})"
15652,"looking fo something like whole life , yes kid wanted read local cattle news holland ... lovely app",1,"('Neutral', {'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.8402})"
15653,invaluable anyone want informed beyond local stream medium sources.read news world decide instead believing local medium people tell .,1,"('Neutral', {'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.0772})"
15654,wonderful app . im able get local website couldnt access kindle . apps like washington post mobile work thier .,1,"('Neutral', {'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.7351})"
15655,interesting app . news want one place . must anyone love read newspaper everywhere .,1,"('Neutral', {'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.802})"
15656,app work well kindle fire . keep world free . get enjoy state planet .,1,"('Neutral', {'neg': 0.126, 'neu': 0.421, 'pos': 0.453, 'compound': 0.7351})"
15657,", far , best newspaper app ever seen . every paper could ever want , including local paper . even get translation paper country . excellent .",1,"('Neutral', {'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.8481})"
15658,"wo n't open , fool . mean wo n't read news. , gave one , star . , would given le kindness give 1 star fool .",0,"('Neutral', {'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.779})"
15659,'s great app general reading daily news anywhere world ... select local world news country .,1,"('Neutral', {'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6249})"
15660,"lot paper available , want upgrade money . like great ny time list story two web read tell immediately want continue reading anything print",0,"('Neutral', {'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.802})"
15661,able find small town newspaper ... selected & # 34 ; country & # 34 ; & # 34 ; state & # 34 ; scrolled find local paper read anywhere ! ! ! !,1,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
15662,great quick update information . various choice many language . enjoy reading news sport variety source .,1,"('Neutral', {'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.8074})"
15663,"many choice 's hard settle one news source . paper paper forewarned arabic paper arabic , spanish paper spanish , chinese paper chinese etc ...",1,"('Neutral', {'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.1027})"
15664,thank also truly appreciate trying track movement like many application type try .,1,"('Good', {'neg': 0.0, 'neu': 0.43, 'pos': 0.57, 'compound': 0.8625})"
15665,"absolutely love . fan american version foreign news , good number foreign paper translated in-app translator . amazing !",1,"('Good', {'neg': 0.0, 'neu': 0.394, 'pos': 0.606, 'compound': 0.9367})"
15666,"good except asked review rate app using kindle thing ,",0,"('Neutral', {'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404})"
15667,"love newspaper . give newspaper philadelphia area , inquire , daily news , metro , etc . ca n't pick copy turn kindle . thanks kindle fire hdx",1,"('Neutral', {'neg': 0.087, 'neu': 0.655, 'pos': 0.258, 'compound': 0.6908})"
15668,fairly simple use . good selection newspaper . even link paper small town live .,1,"('Neutral', {'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404})"
15669,"'m american live foreign country , huge help need convert money american dollar . incredible variety currency ! ahhh app helpful ! !",1,"('Neutral', {'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.826})"
15670,app great . give real time cross rate virtually currency pair major exotics much . surprised since app created oanda . love .,1,"('Neutral', {'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.9042})"
